year,longitude,latitude
2026,-123.111944444,49.276666666
2026,-75.16776,39.90089
2026,-97.09288,32.74769
2026,-71.264344444,42.090944444
2026,-80.238888888,25.958055555
2026,-95.410833333,29.684722222
2026,-103.462778,20.681667
2026,-118.338,33.9504
2026,-99.150555555,19.303055555
2026,-94.483888888,39.048888888
2026,-121.97,37.4034
2026,-84.400833333,33.755277777
2026,-122.331666666,47.595277777
2026,-100.2437,25.670172
2026,-74.0744,40.8136
2026,-79.418611,43.632778
